"Date","Loc","Daily_max_wind","Daily_min_wind","Daily_mean_wind","Daily_n_obs_wind","Daily_range_wind"
2022-08-23,"jlhaw",2.87,2.05,2.3775,26,0.82
2018-09-23,"jlhaw",3.66,1.19,2.43783783783784,37,2.47
2019-09-23,"jlhaw",3.2,0.73,1.93405405405405,37,2.47
2020-09-23,"jlhaw",2.08,0.08,0.819189189189189,37,2
2021-09-23,"jlhaw",4.19,0.91,3.01081081081081,37,3.28
2022-09-23,"jlhaw",5.4,2.33,3.88648648648649,37,3.07
2020-01-24,"jlhaw",4.98,0.93,2.66972972972973,37,4.05
2023-01-24,"jlhaw",3.6,0.03,1.90351351351351,37,3.57
2018-10-24,"jlhaw",5.33,1.37,3.35648648648649,37,3.96
2019-10-24,"jlhaw",3.02,0,0.791351351351351,37,3.02
2020-10-24,"jlhaw",3.32,0.46,1.85918918918919,37,2.86
2021-10-24,"jlhaw",2.61,0.08,1.47594594594595,37,2.53
2022-10-24,"jlhaw",2.53,0.36,1.22594594594595,37,2.17
2018-11-24,"jlhaw",3.84,1.04,2.30243243243243,37,2.8
2019-11-24,"jlhaw",5.9,3.43,4.73351351351351,37,2.47
2020-11-24,"jlhaw",1.76,0.2,0.79,37,1.56
2021-11-24,"jlhaw",2.75,0.01,0.869459459459459,37,2.74
2022-11-24,"jlhaw",2.11,0,1.18702702702703,37,2.11
2018-12-24,"jlhaw",5.47,0.42,3.2872972972973,34,5.05
2019-12-24,"jlhaw",6.18,3.96,5.0854054054054,37,2.22
2020-12-24,"jlhaw",6.59,0.18,2.23189189189189,37,6.41
2021-12-24,"jlhaw",6.38,0.73,3.74567567567568,36,5.65
2022-12-24,"jlhaw",5.45,3.31,4.46054054054054,37,2.14
2019-02-24,"jlhaw",7.93,0.66,4.0572972972973,37,7.27
2020-02-24,"jlhaw",3.29,0.64,1.96081081081081,37,2.65
2021-02-24,"jlhaw",6.19,0.07,3.54,37,6.12
2022-02-24,"jlhaw",6.05,2.52,4.18351351351351,37,3.53
2023-02-24,"jlhaw",7.84,2.91,5.33081081081081,37,4.93
2019-03-24,"jlhaw",5.01,0,2.5127027027027,37,5.01
2020-03-24,"jlhaw",3.38,0.97,2.5827027027027,37,2.41
2021-03-24,"jlhaw",2.95,0.68,1.85675675675676,37,2.27
2022-03-24,"jlhaw",5.06,1.46,3.15675675675676,37,3.6
2023-03-24,"jlhaw",6.31,3.03,4.87216216216216,36,3.28
2018-04-24,"jlhaw",6.76,0.79,4.12135135135135,37,5.97
2019-04-24,"jlhaw",4.15,0.01,2.13243243243243,37,4.14
2020-04-24,"jlhaw",5.96,1.66,4.23378378378378,37,4.3
2021-04-24,"jlhaw",2.13,0.04,1.02945945945946,37,2.09
2022-04-24,"jlhaw",4.81,2,3.29837837837838,37,2.81
2023-04-24,"jlhaw",5.32,1.03,3.72351351351351,37,4.29
2017-05-24,"jlhaw",3.11,0.17,1.94681818181818,37,2.94
2018-05-24,"jlhaw",3.93,1.39,2.98351351351351,37,2.54
2019-05-24,"jlhaw",4.17,1.56,3.03243243243243,37,2.61
2021-05-24,"jlhaw",2.92,0.02,0.788378378378378,37,2.9
2022-05-24,"jlhaw",5.57,1.98,3.70891891891892,37,3.59
2017-06-24,"jlhaw",3.85,0.8,2.26108108108108,36,3.05
2018-06-24,"jlhaw",3.99,1.57,2.97189189189189,37,2.42
2019-06-24,"jlhaw",3.38,0.89,2.25,37,2.49
2021-06-24,"jlhaw",4.99,1.54,3.25027027027027,37,3.45
2022-06-24,"jlhaw",2.77,0.2,1.18297297297297,37,2.57
2017-07-24,"jlhaw",4.59,0.91,2.67594594594595,37,3.68
2018-07-24,"jlhaw",3.3,0.88,2.18864864864865,36,2.42
2019-07-24,"jlhaw",4.74,2.49,3.56513513513514,37,2.25
2021-07-24,"jlhaw",3.03,1.01,2.08918918918919,12,2.02
2022-07-24,"jlhaw",3.04,1.27,2.30189189189189,37,1.77
2018-08-24,"jlhaw",3.8,0.98,2.47702702702703,37,2.82
2019-08-24,"jlhaw",5.43,2.07,3.66108108108108,37,3.36
2021-08-24,"jlhaw",2.05,0.01,0.808108108108108,37,2.04
2018-09-24,"jlhaw",4.55,2.46,3.43081081081081,36,2.09
2019-09-24,"jlhaw",5.1,1.15,2.95378378378378,37,3.95
2020-09-24,"jlhaw",2.65,0.21,1.06432432432432,37,2.44
2021-09-24,"jlhaw",4.61,0.53,2.64567567567568,37,4.08
2022-09-24,"jlhaw",3.96,0.02,1.7727027027027,37,3.94
2020-01-25,"jlhaw",4.75,1.47,3.25,37,3.28
2023-01-25,"jlhaw",7.32,0,1.85081081081081,37,7.32
2018-10-25,"jlhaw",2.58,0.17,1.38216216216216,37,2.41
2019-10-25,"jlhaw",1.49,0,0.312162162162162,37,1.49
2020-10-25,"jlhaw",6.44,3.38,4.85918918918919,37,3.06
2021-10-25,"jlhaw",4.76,0.16,1.44702702702703,37,4.6
2022-10-25,"jlhaw",1.38,0,0.498378378378378,37,1.38
2018-11-25,"jlhaw",2.46,0,1.06540540540541,37,2.46
2019-11-25,"jlhaw",3.81,0,1.03783783783784,37,3.81
2020-11-25,"jlhaw",3.65,0.35,1.89864864864865,37,3.3
2021-11-25,"jlhaw",5.16,2.39,3.68054054054054,37,2.77
2022-11-25,"jlhaw",3.19,0.34,1.66540540540541,37,2.85
2018-12-25,"jlhaw",3.19,0,0.907567567567568,37,3.19
2019-12-25,"jlhaw",3.3,0,1.72945945945946,37,3.3
2020-12-25,"jlhaw",7.64,4.86,6.22571428571429,37,2.78
2021-12-25,"jlhaw",7.02,2.88,4.91540540540541,37,4.14
2022-12-25,"jlhaw",5.29,2.15,3.87675675675676,37,3.14
2019-02-25,"jlhaw",6.99,3.13,5.6772972972973,37,3.86
2020-02-25,"jlhaw",3.78,0,2.8172972972973,37,3.78
2021-02-25,"jlhaw",5.8,0.58,3.13945945945946,37,5.22
2022-02-25,"jlhaw",5.12,0.47,2.70189189189189,37,4.65
2023-02-25,"jlhaw",3.55,0.5,1.57432432432432,37,3.05
2019-03-25,"jlhaw",5.5,0.61,3.16162162162162,37,4.89
2020-03-25,"jlhaw",5.55,2.56,3.72567567567568,4,2.99
2021-03-25,"jlhaw",4.38,0,2.12972972972973,37,4.38
2022-03-25,"jlhaw",6.74,1.57,4.15162162162162,37,5.17
2023-03-25,"jlhaw",5.12,1.87,3.72189189189189,37,3.25
2018-04-25,"jlhaw",4.39,0.81,2.59486486486486,37,3.58
2019-04-25,"jlhaw",2.32,0.11,1.29837837837838,37,2.21
2020-04-25,"jlhaw",5.02,2.01,3.19513513513514,37,3.01
2021-04-25,"jlhaw",7.49,2.88,4.95,37,4.61
2022-04-25,"jlhaw",5.77,2.52,4.14945945945946,37,3.25
2023-04-25,"jlhaw",2.87,0.21,1.65135135135135,37,2.66
2017-05-25,"jlhaw",7.07,4.47,5.60481481481481,23,2.6
2018-05-25,"jlhaw",3.22,0.21,1.67567567567568,37,3.01
2019-05-25,"jlhaw",2.77,0.11,1.49189189189189,37,2.66
2021-05-25,"jlhaw",3.05,0.12,1.18351351351351,37,2.93
2022-05-25,"jlhaw",4.63,2.12,3.35540540540541,37,2.51
2017-06-25,"jlhaw",4.2,0.83,2.57675675675676,37,3.37
2018-06-25,"jlhaw",4.33,0.58,2.35648648648649,37,3.75
2019-06-25,"jlhaw",4.22,1.51,3.06702702702703,37,2.71
2021-06-25,"jlhaw",3.52,1.49,2.41243243243243,37,2.03
2022-06-25,"jlhaw",1.96,0.22,0.953243243243243,37,1.74
2017-07-25,"jlhaw",4.56,0.45,2.8527027027027,37,4.11
2018-07-25,"jlhaw",3.85,0.02,1.34081081081081,37,3.83
2019-07-25,"jlhaw",4.67,0.05,2.71594594594595,37,4.62
2021-07-25,"jlhaw",4.44,1.87,3.2372972972973,37,2.57
2022-07-25,"jlhaw",5.38,2.85,3.98351351351351,37,2.53
2018-08-25,"jlhaw",1.8,0.03,1.00378378378378,37,1.77
2019-08-25,"jlhaw",6.16,3.03,4.17837837837838,37,3.13
2021-08-25,"jlhaw",2.53,0.06,0.802702702702703,37,2.47
2022-08-25,"jlhaw",1.55,0,0.531621621621622,37,1.55
2018-09-25,"jlhaw",2.24,0.03,0.638378378378378,37,2.21
2019-09-25,"jlhaw",3.47,0.6,2.31810810810811,37,2.87
2020-09-25,"jlhaw",4.98,2.37,3.30081081081081,37,2.61
2021-09-25,"jlhaw",2.94,0.05,1.11324324324324,37,2.89
2022-09-25,"jlhaw",6.9,2.35,4.29864864864865,37,4.55
2020-01-26,"jlhaw",5.18,0,3.1272972972973,37,5.18
2023-01-26,"jlhaw",5.84,2.12,3.82702702702703,37,3.72
2018-10-26,"jlhaw",6.83,2.38,5.16783783783784,37,4.45
2019-10-26,"jlhaw",4.05,0.01,1.95702702702703,37,4.04
2020-10-26,"jlhaw",2.9,0.06,1.03864864864865,37,2.84
2021-10-26,"jlhaw",5.79,2.69,4.11135135135135,37,3.1
2022-10-26,"jlhaw",2.85,0.08,1.32297297297297,37,2.77
2018-11-26,"jlhaw",7.41,1.1,4.59621621621622,37,6.31
2019-11-26,"jlhaw",2.81,0,1.58594594594595,37,2.81
2020-11-26,"jlhaw",2.98,0.18,1.96108108108108,37,2.8
2021-11-26,"jlhaw",6.52,1.15,4.91783783783784,37,5.37
2022-11-26,"jlhaw",2.82,0,1.00918918918919,37,2.82
2018-12-26,"jlhaw",2.49,0,1.35837837837838,37,2.49
2019-12-26,"jlhaw",3.64,0,1.08378378378378,37,3.64
2020-12-26,"jlhaw",3.94,1.82,2.68594594594595,37,2.12
2021-12-26,"jlhaw",5.24,0.04,2.52621621621622,37,5.2
2022-12-26,"jlhaw",1.88,0,0.587027027027027,37,1.88
2019-02-26,"jlhaw",4.28,0,2.84324324324324,35,4.28
2020-02-26,"jlhaw",3.87,0.01,1.88027027027027,37,3.86
2021-02-26,"jlhaw",4.96,2.31,3.97891891891892,37,2.65
2022-02-26,"jlhaw",4.95,2.33,3.36189189189189,37,2.62
2023-02-26,"jlhaw",4.18,0.56,2.10567567567568,37,3.62
2019-03-26,"jlhaw",6.96,4.39,5.7472972972973,37,2.57
2020-03-26,"jlhaw",4.5,0.23,1.88216216216216,37,4.27
2021-03-26,"jlhaw",5.58,3,4.34189189189189,37,2.58
2022-03-26,"jlhaw",8.07,3.48,5.11243243243243,37,4.59
2023-03-26,"jlhaw",3.34,0.56,1.65837837837838,37,2.78
2018-04-26,"jlhaw",4.24,0.1,1.59621621621622,37,4.14
2019-04-26,"jlhaw",9.28,2.17,6.03756756756757,37,7.11
2020-04-26,"jlhaw",5.04,1.62,3.06162162162162,37,3.42
2021-04-26,"jlhaw",3.29,0.16,1.50702702702703,37,3.13
2022-04-26,"jlhaw",5.92,3.08,4.47567567567568,37,2.84
2023-04-26,"jlhaw",2.12,0.17,1.15621621621622,37,1.95
2017-05-26,"jlhaw",5.95,2.75,4.62810810810811,37,3.2
2018-05-26,"jlhaw",4.1,1.33,2.78621621621622,37,2.77
2019-05-26,"jlhaw",3.35,0.23,2.0027027027027,37,3.12
2021-05-26,"jlhaw",3.72,0.59,2.54324324324324,37,3.13
2022-05-26,"jlhaw",3.13,0.06,1.32054054054054,37,3.07
2017-06-26,"jlhaw",4.25,0,1.80972972972973,37,4.25
2018-06-26,"jlhaw",5.45,0.33,2.27162162162162,37,5.12
2019-06-26,"jlhaw",3.52,0.42,1.9772972972973,37,3.1
2021-06-26,"jlhaw",2.46,0.23,1.34810810810811,37,2.23
2022-06-26,"jlhaw",3.42,0.61,1.91405405405405,37,2.81
2017-07-26,"jlhaw",3.5,1.44,2.49941176470588,37,2.06
2018-07-26,"jlhaw",2.76,0.04,1.05297297297297,37,2.72
2019-07-26,"jlhaw",2.79,0.06,1.38162162162162,37,2.73
2021-07-26,"jlhaw",3.63,1.26,2.53675675675676,37,2.37
2022-07-26,"jlhaw",5.68,0.41,3.17324324324324,37,5.27
2018-08-26,"jlhaw",2.61,0,1.09891891891892,37,2.61
2019-08-26,"jlhaw",5.28,1.68,3.37486486486486,37,3.6
2021-08-26,"jlhaw",5.84,1.09,3.23,37,4.75
2022-08-26,"jlhaw",2.8,0.22,1.54486486486486,37,2.58
2018-09-26,"jlhaw",4.44,1.28,3.06108108108108,37,3.16
2019-09-26,"jlhaw",3.44,0.1,1.95783783783784,37,3.34
2020-09-26,"jlhaw",3.01,0.91,1.94405405405405,37,2.1
2021-09-26,"jlhaw",5.11,1.5,3.04540540540541,37,3.61
2022-09-26,"jlhaw",5.43,0.13,2.86486486486486,37,5.3
2020-01-27,"jlhaw",3.37,0,1.73621621621622,37,3.37
2023-01-27,"jlhaw",5.16,0,3.0072972972973,37,5.16
2018-10-27,"jlhaw",4.53,1.55,3.50216216216216,37,2.98
2019-10-27,"jlhaw",4.04,1.01,2.84945945945946,37,3.03
2020-10-27,"jlhaw",3.48,0.09,1.47972972972973,37,3.39
2021-10-27,"jlhaw",4.2,0.7,2.33027027027027,37,3.5
2022-10-27,"jlhaw",6.03,3.02,4.82432432432432,37,3.01
2018-11-27,"jlhaw",4.93,2,3.41297297297297,37,2.93
2019-11-27,"jlhaw",4.71,0,2.04297297297297,37,4.71
2020-11-27,"jlhaw",4.73,0,1.68837837837838,37,4.73
2021-11-27,"jlhaw",3.69,0.45,1.8972972972973,37,3.24
2022-11-27,"jlhaw",7.34,0.8,4.19189189189189,37,6.54
2018-12-27,"jlhaw",2.82,0.02,1.67540540540541,37,2.8
2019-12-27,"jlhaw",3.16,0,0.958918918918919,37,3.16
2020-12-27,"jlhaw",3.46,0,1.23162162162162,37,3.46
2021-12-27,"jlhaw",2.98,0.36,1.57621621621622,37,2.62
2022-12-27,"jlhaw",2.21,0,0.842432432432432,37,2.21
2019-02-27,"jlhaw",4.72,1,2.73918918918919,37,3.72
2020-02-27,"jlhaw",7.54,3.57,5.57272727272727,37,3.97
2021-02-27,"jlhaw",3.26,0.54,1.73351351351351,37,2.72
2022-02-27,"jlhaw",2.24,0.13,0.908648648648649,37,2.11
2023-02-27,"jlhaw",4.93,0.9,2.89756756756757,37,4.03
2019-03-27,"jlhaw",5.72,3.09,4.56675675675676,37,2.63
2020-03-27,"jlhaw",3.85,0.1,2.57162162162162,37,3.75
2021-03-27,"jlhaw",2.6,0.12,1.19783783783784,37,2.48
2022-03-27,"jlhaw",5.97,0.18,3.83945945945946,37,5.79
2023-03-27,"jlhaw",4.34,0.92,2.80837837837838,37,3.42
2018-04-27,"jlhaw",4.92,0.91,2.93351351351351,37,4.01
2019-04-27,"jlhaw",5.47,3.15,4.30162162162162,37,2.32
2020-04-27,"jlhaw",7.4,3.46,5.23108108108108,37,3.94
2021-04-27,"jlhaw",5.87,2.83,4.2672972972973,37,3.04
2022-04-27,"jlhaw",5.96,3.11,4.54378378378378,37,2.85
2023-04-27,"jlhaw",4.28,2.3,3.17621621621622,37,1.98
2017-05-27,"jlhaw",3.71,0.22,1.95133333333333,37,3.49
2018-05-27,"jlhaw",3.67,1.72,2.72054054054054,35,1.95
2019-05-27,"jlhaw",5.13,0.18,3.2627027027027,37,4.95
2021-05-27,"jlhaw",4.2,0.36,1.80081081081081,37,3.84
2022-05-27,"jlhaw",5.1,1.21,3.23486486486487,37,3.89
2017-06-27,"jlhaw",4.78,0.21,2.5472972972973,37,4.57
2018-06-27,"jlhaw",1.01,0.02,0.295675675675676,37,0.99
2019-06-27,"jlhaw",1.89,0,0.565405405405405,37,1.89
2021-06-27,"jlhaw",3.54,0.11,1.0827027027027,37,3.43
2022-06-27,"jlhaw",5.57,2.49,3.85162162162162,35,3.08
2018-07-27,"jlhaw",2.83,0.59,1.57972972972973,37,2.24
2019-07-27,"jlhaw",2.81,0.02,1.20162162162162,37,2.79
2021-07-27,"jlhaw",2.24,0.2,1.29513513513514,37,2.04
2022-07-27,"jlhaw",6.29,1.66,3.97594594594595,37,4.63
2018-08-27,"jlhaw",2.1,0.15,1.17378378378378,37,1.95
2019-08-27,"jlhaw",2.13,0,0.59027027027027,37,2.13
2021-08-27,"jlhaw",4.36,0.42,2.19405405405405,37,3.94
2022-08-27,"jlhaw",2.52,0.05,0.769459459459459,37,2.47
2018-09-27,"jlhaw",3.55,0.09,1.55378378378378,37,3.46
2019-09-27,"jlhaw",5.02,1.38,3.23891891891892,37,3.64
2020-09-27,"jlhaw",3.21,0.18,1.75594594594595,37,3.03
2021-09-27,"jlhaw",3.48,0.01,1.74081081081081,37,3.47
2022-09-27,"jlhaw",4.19,1.88,2.99108108108108,37,2.31
2019-01-28,"jlhaw",2.19,0.94,1.53538461538462,37,1.25
2020-01-28,"jlhaw",4.74,1.06,3.13702702702703,37,3.68
2023-01-28,"jlhaw",3.3,0,1.15594594594595,37,3.3
2018-10-28,"jlhaw",5.72,1.76,3.958,37,3.96
2019-10-28,"jlhaw",4.48,0.75,2.76216216216216,37,3.73
2020-10-28,"jlhaw",2.8,0.67,1.83864864864865,37,2.13
2021-10-28,"jlhaw",4.91,0.2,1.88135135135135,37,4.71
2022-10-28,"jlhaw",6.08,3.63,4.56756756756757,37,2.45
2018-11-28,"jlhaw",5.68,2.99,4.42513513513514,37,2.69
2019-11-28,"jlhaw",6.52,1.28,4.34216216216216,37,5.24
2020-11-28,"jlhaw",2.6,0.01,0.975945945945946,37,2.59
2021-11-28,"jlhaw",3.87,0.61,2.14378378378378,37,3.26
2022-11-28,"jlhaw",4.23,0.84,2.53567567567568,37,3.39
2018-12-28,"jlhaw",4.08,2.05,3.21891891891892,37,2.03
2019-12-28,"jlhaw",2.08,0,0.44972972972973,37,2.08
2020-12-28,"jlhaw",5.06,0.23,2.88783783783784,37,4.83
2021-12-28,"jlhaw",6.28,0,2.50513513513514,37,6.28
2022-12-28,"jlhaw",2.87,0,1.69405405405405,37,2.87
2019-02-28,"jlhaw",2.75,0,1.23891891891892,37,2.75
2020-02-28,"jlhaw",6.78,1.52,4.51540540540541,37,5.26
2021-02-28,"jlhaw",3.79,0,1.32972972972973,37,3.79
2022-02-28,"jlhaw",5.03,0.64,2.65405405405405,37,4.39
2023-02-28,"jlhaw",5.78,2.37,4.15108108108108,37,3.41
2019-03-28,"jlhaw",3.05,0,0.849459459459459,37,3.05
2020-03-28,"jlhaw",4.78,1.12,2.89054054054054,37,3.66
2021-03-28,"jlhaw",7.57,2.87,5.23324324324324,37,4.7
2022-03-28,"jlhaw",6.46,1.44,4.17108108108108,37,5.02
2023-03-28,"jlhaw",3.19,0.56,1.86054054054054,37,2.63
2018-04-28,"jlhaw",4.68,0.01,2.06081081081081,37,4.67
2019-04-28,"jlhaw",4.47,0.06,2.24783783783784,37,4.41
2020-04-28,"jlhaw",3.54,0.63,2.44864864864865,37,2.91
2021-04-28,"jlhaw",6.67,3.01,4.46594594594595,37,3.66
2022-04-28,"jlhaw",5.5,2.44,3.77675675675676,37,3.06
2023-04-28,"jlhaw",3.91,1.15,2.62081081081081,37,2.76
2017-05-28,"jlhaw",5.68,2.17,3.77607142857143,37,3.51
2018-05-28,"jlhaw",4.53,0.74,2.68243243243243,37,3.79
2019-05-28,"jlhaw",5.2,0.01,2.52243243243243,37,5.19
2021-05-28,"jlhaw",6.75,1.78,4.65567567567568,37,4.97
2022-05-28,"jlhaw",3.23,0.44,1.72567567567568,37,2.79
2017-06-28,"jlhaw",3.7,0.48,2.08027027027027,37,3.22
2018-06-28,"jlhaw",3.7,1.06,2.56378378378378,37,2.64
2019-06-28,"jlhaw",2.43,0.35,1.1927027027027,37,2.08
2021-06-28,"jlhaw",4.1,1.29,2.70135135135135,37,2.81
2022-06-28,"jlhaw",6.17,1.5,3.79081081081081,37,4.67
2018-07-28,"jlhaw",3.88,0.12,1.47135135135135,37,3.76
2019-07-28,"jlhaw",2.52,0.1,0.753243243243243,37,2.42
2021-07-28,"jlhaw",1.79,0.03,0.718108108108108,37,1.76
2022-07-28,"jlhaw",5.36,1.71,3.42378378378378,37,3.65
2018-08-28,"jlhaw",3.14,0.65,1.65108108108108,37,2.49
2019-08-28,"jlhaw",3.69,1.18,2.25628571428571,37,2.51
2021-08-28,"jlhaw",3.71,0.49,1.68702702702703,37,3.22
2022-08-28,"jlhaw",3.49,0.11,1.52540540540541,37,3.38
2018-09-28,"jlhaw",2.68,0,1.20702702702703,37,2.68
2019-09-28,"jlhaw",4.02,1.09,2.88945945945946,37,2.93
2020-09-28,"jlhaw",4.61,0.48,1.49891891891892,37,4.13
2021-09-28,"jlhaw",3.83,0.22,2.21837837837838,37,3.61
2022-09-28,"jlhaw",4.92,1.08,3.53054054054054,37,3.84
2020-01-29,"jlhaw",4.24,0.67,2.68432432432432,37,3.57
2023-01-29,"jlhaw",3.75,0,1.31513513513514,37,3.75
2018-10-29,"jlhaw",6.49,1.35,4.02054054054054,37,5.14
2019-10-29,"jlhaw",2.46,0.01,1.32162162162162,37,2.45
2020-10-29,"jlhaw",10.02,4.06,7.65891891891892,37,5.96
2021-10-29,"jlhaw",4.31,1.56,3.02702702702703,37,2.75
2022-10-29,"jlhaw",5.36,3.62,4.6872972972973,37,1.74
2018-11-29,"jlhaw",1.52,0.27,0.804864864864865,37,1.25
2019-11-29,"jlhaw",2.19,0,0.748918918918919,37,2.19
2020-11-29,"jlhaw",2.63,0.03,0.883513513513513,37,2.6
2021-11-29,"jlhaw",8.5,3.11,5.60297297297297,37,5.39
2022-11-29,"jlhaw",2.92,0.31,1.58216216216216,37,2.61
2018-12-29,"jlhaw",2.88,0.24,1.74432432432432,37,2.64
2019-12-29,"jlhaw",5.63,0,2.58945945945946,37,5.63
2020-12-29,"jlhaw",6.63,2.71,4.93081081081081,37,3.92
2021-12-29,"jlhaw",5.12,1.14,3.51,37,3.98
2022-12-29,"jlhaw",3.73,0.11,2.09189189189189,37,3.62
2020-02-29,"jlhaw",6.62,2.63,5.18054054054054,37,3.99
2019-03-29,"jlhaw",4.06,1.48,2.70783783783784,37,2.58
2020-03-29,"jlhaw",9.22,3,4.59162162162162,37,6.22
2021-03-29,"jlhaw",5.32,0.75,2.93027027027027,37,4.57
2022-03-29,"jlhaw",3.45,0.18,1.33485714285714,37,3.27
2023-03-29,"jlhaw",4.95,0.5,3.22432432432432,37,4.45
2018-04-29,"jlhaw",6.95,3.22,5.02,37,3.73
2019-04-29,"jlhaw",4.95,1.28,3.21567567567568,37,3.67
2020-04-29,"jlhaw",7.22,2.69,5.75861111111111,37,4.53
2021-04-29,"jlhaw",9.13,3.75,6.24783783783784,37,5.38
2022-04-29,"jlhaw",3.97,1.03,2.54054054054054,37,2.94
2023-04-29,"jlhaw",3.39,0.01,1.19432432432432,37,3.38
2017-05-29,"jlhaw",3.54,0.66,2.2927027027027,37,2.88
2018-05-29,"jlhaw",2.25,0.13,1.24243243243243,37,2.12
2019-05-29,"jlhaw",4.95,0.41,2.50054054054054,37,4.54
2021-05-29,"jlhaw",4.26,0.79,2.25243243243243,37,3.47
2022-05-29,"jlhaw",2.23,0.04,1.17918918918919,37,2.19
2017-06-29,"jlhaw",3.65,0.03,2.13486486486486,37,3.62
2018-06-29,"jlhaw",2.57,0.08,1.0727027027027,37,2.49
2019-06-29,"jlhaw",2.25,0.32,1.15783783783784,37,1.93
2021-06-29,"jlhaw",2.89,0.29,1.87648648648649,37,2.6
2022-06-29,"jlhaw",2.86,0.24,1.52864864864865,37,2.62
2018-07-29,"jlhaw",3.01,1.17,2.04108108108108,37,1.84
2019-07-29,"jlhaw",3.3,0.05,1.41837837837838,37,3.25
2021-07-29,"jlhaw",4.17,1.27,2.54054054054054,37,2.9
2022-07-29,"jlhaw",4.58,0.54,2.95027027027027,37,4.04
2018-08-29,"jlhaw",2.6,0.59,1.74432432432432,37,2.01
2019-08-29,"jlhaw",4.49,0.02,2.08513513513514,37,4.47
2021-08-29,"jlhaw",2.46,0.41,1.38756756756757,37,2.05
2022-08-29,"jlhaw",2.44,0.93,1.55891891891892,37,1.51
2018-09-29,"jlhaw",2.43,0.97,1.57351351351351,37,1.46
2019-09-29,"jlhaw",3.12,0.01,1.26297297297297,37,3.11
2020-09-29,"jlhaw",4.71,0.98,2.78702702702703,37,3.73
2021-09-29,"jlhaw",3.98,0.44,1.96324324324324,37,3.54
2022-09-29,"jlhaw",8.61,5.95,7.40459459459459,37,2.66
2019-01-03,"jlhaw",1.41,0.06,0.644285714285714,37,1.35
2020-01-03,"jlhaw",2.68,0.07,1.06081081081081,37,2.61
2023-01-03,"jlhaw",5.38,0,2.50621621621622,37,5.38
2018-10-03,"jlhaw",2.7,0,1.0727027027027,37,2.7
2019-10-03,"jlhaw",2.41,0.01,0.879459459459459,37,2.4
2020-10-03,"jlhaw",3.57,0.71,2.35054054054054,37,2.86
2021-10-03,"jlhaw",4.39,0.73,3.22864864864865,37,3.66
2022-10-03,"jlhaw",6.73,3.4,5.57,37,3.33
2018-11-03,"jlhaw",5.49,1.87,3.77108108108108,37,3.62
2019-11-03,"jlhaw",5.55,0.24,2.26945945945946,37,5.31
2020-11-03,"jlhaw",4.38,0.39,2.03297297297297,37,3.99
2021-11-03,"jlhaw",5.25,1.58,3.65108108108108,37,3.67
2022-11-03,"jlhaw",4.97,1.69,3.78756756756757,37,3.28
2018-12-03,"jlhaw",4.6,0.49,2.99108108108108,37,4.11
2019-12-03,"jlhaw",4.43,0.87,2.76432432432432,37,3.56
2020-12-03,"jlhaw",3.13,0.03,1.91027027027027,37,3.1
2021-12-03,"jlhaw",2.79,0,1.07378378378378,37,2.79
2022-12-03,"jlhaw",3.51,0.06,1.59756756756757,37,3.45
2020-02-03,"jlhaw",3.18,0,1.83594594594595,37,3.18
2022-02-03,"jlhaw",0.51,0.05,0.316,37,0.46
2023-02-03,"jlhaw",5.87,1.37,4.12135135135135,37,4.5
2019-03-03,"jlhaw",3.06,0.62,2.10054054054054,37,2.44
2020-03-03,"jlhaw",5.85,1.39,3.72648648648649,37,4.46
2021-03-03,"jlhaw",3.22,0.02,1.44972972972973,26,3.2
2022-03-03,"jlhaw",5.36,0.37,3.53540540540541,34,4.99
2023-03-03,"jlhaw",5.18,0.61,2.73972972972973,37,4.57
2019-04-03,"jlhaw",4.53,0,2.25405405405405,37,4.53
2020-04-03,"jlhaw",5.88,2.09,4.74216216216216,28,3.79
2021-04-03,"jlhaw",3.25,0.3,1.60891891891892,37,2.95
2022-04-03,"jlhaw",6.35,0.87,4.44540540540541,37,5.48
2023-04-03,"jlhaw",5.23,0,3.51324324324324,37,5.23
2018-05-03,"jlhaw",6.01,2.9,4.19055555555556,37,3.11
2019-05-03,"jlhaw",4.02,0.51,1.93108108108108,37,3.51
2020-05-03,"jlhaw",3.86,1.31,2.72702702702703,37,2.55
2021-05-03,"jlhaw",6.07,1.79,3.48837837837838,37,4.28
2022-05-03,"jlhaw",5,0.68,2.66405405405405,37,4.32
2023-05-03,"jlhaw",7.38,3.91,5.63675675675676,37,3.47
2017-06-03,"jlhaw",1.49,0.13,0.675416666666667,37,1.36
2018-06-03,"jlhaw",3.56,0.56,2.27918918918919,37,3
2019-06-03,"jlhaw",5.12,3.23,3.98243243243243,37,1.89
2021-06-03,"jlhaw",5.94,0.39,2.83459459459459,37,5.55
2022-06-03,"jlhaw",5.77,0.37,2.33378378378378,37,5.4
2017-07-03,"jlhaw",2.11,0.01,0.658378378378378,37,2.1
2018-07-03,"jlhaw",3.8,0.7,2.22648648648649,37,3.1
2019-07-03,"jlhaw",3.46,1.1,2.19675675675676,37,2.36
2021-07-03,"jlhaw",4.21,0.88,2.55162162162162,37,3.33
2022-07-03,"jlhaw",2.47,0.06,1.41972972972973,37,2.41
2018-08-03,"jlhaw",6.22,2.13,3.30621621621622,37,4.09
2019-08-03,"jlhaw",3.52,0.58,1.74540540540541,37,2.94
2021-08-03,"jlhaw",4.83,2.81,3.96621621621622,37,2.02
